id,endpoint_id,uri
1493,15,http://tsclinic.org/
1494,15,http://tumstrahlen.einzelportal.de/
1495,15,http://turners.nichd.nih.gov/
1496,15,http://tuszynskilab.ucsd.edu/
1497,15,http://tw.wrs.yahoo.com/_ylt=A8tUwY0fYIxNBUIA0hZr1gt.;_ylu=X3oDMTE2dGpxc25qBHNlYwNzcgRwb3MDMQRjb2xvA3R3MQR2dGlkA1RXUFkwMDFfMzQ5/SIG=11frd11up/EXP=1301066879/**http%3a//www.ntuh.gov.tw/OPH/
1498,15,http://tweet2quit.merage.uci.edu/
1499,15,http://ubhc.umdnj.edu/
1500,15,http://uc-care.ku.dk/
1501,15,http://ucalgary.ca/
1502,15,http://ucbpsych.qualtrics.com/SE/
1503,15,http://uccrc.uchicago.edu/
1504,15,http://uclacns.org/
1505,15,http://uclaemdr.com/
1506,15,http://uclamood.org/
1507,15,http://ucsfdepressioncenter.ucsf.edu/
1508,15,http://ufo.ee.ntu.edu.tw/
1509,15,http://uh.edu/
1510,15,http://uiapb.rediapp.net/
1511,15,http://umanitoba.ca/faculties/
1512,15,http://umbel.org/umbel/sc/
1513,15,http://umclinicalstudies.org/
1514,15,http://umfcv.ro/
1515,15,http://umhsheadlines.org/10/progress-being-made-on-joint-initiatives-with-peking-university-2/
1516,15,http://umich.edu/
1517,15,http://umm.edu/
1518,15,http://unaids.org/en/dataanalysis/knowyourresponse/countryprogressreports/2012countries/
1519,15,http://unclineberger.org/
1520,15,http://uni.no/
1521,15,http://unpan1.un.org/intradoc/groups/public/documents/unpan/
1522,15,http://upmc.com/
1523,15,http://uptodate.com/contents/
1524,15,http://urn.fi/
1525,15,http://urologie.med.uni-magdeburg.de/
1526,15,http://urologie.uni-magdeburg.de/
1527,15,http://uroweb.org/wp-content/uploads/
1528,15,http://urs.hesav.ch/docs/recherches/
1529,15,http://us.testwiththebest.com/find-our--clinics/
1530,15,http://users.ece.gatech.edu/~mghovan/
1531,15,http://users.ox.ac.uk/~clme1250/rhd_consortium/
1532,15,http://userwww.service.emory.edu/~jdbremn/
1533,15,http://utahhealthsciences.net/
1534,15,http://utm-ext01a.mdacc.tmc.edu/dept/prot/clinicaltrialswp.nsf/index/
1535,15,http://uuhsc.utah.edu/
1536,15,http://uvm.edu/
1537,15,http://uwcorr.washington.edu/
1538,15,http://uwctc.org/
1539,15,http://uwmedicine.washington.edu/Patient-Care/Locations/hmc/Pages/
1540,15,http://uwtwinregistry.org/
1541,15,http://vaccines.stanford.edu/
1542,15,http://vascular.stanford.edu/zhoulab/
1543,15,http://vascular.surgery.ucsf.edu/research/clinical-research/
1544,15,http://vascularbiomed.iu.edu/
1545,15,http://vaww.portal.gla.med.va.gov/Pages/
1546,15,http://venusresearchstudy.com/
1547,15,http://verifomics.com/
1548,15,http://veritas.neur.uic.edu/
1549,15,http://vetsreturnhome.com/
1550,15,http://vfh.wustl.edu/
1551,15,http://vghtc.gov.tw/home/
1552,15,http://vicc.org/ct/
1553,15,http://viendinhduong.vn/home/en/
1554,15,http://viis.abdn.ac.uk/HSRU/chart/public/trials/
1555,15,http://vimeo.com/
1556,15,http://vinku.utu.fi/
1557,15,http://virtualsprouts.com/
1558,15,http://visceral-surgery.ch/visceral/
1559,15,http://vision.wicab.com/
1560,15,http://voedingsonderzoek.wur.nl/
1561,15,http://vsearch.nlm.nih.gov/vivisimo/cgi-bin/
1562,15,http://vssc.med.va.gov/
1563,15,http://w3.uniroma1.it/
1564,15,http://w3.uqo.ca/
1565,15,http://warfarindosing.org/Source/
1566,15,http://web.b.ebscohost.com.ezproxy.library.wisc.edu/ehost/pdfviewer/
1567,15,http://web.csd.ufl.edu/
1568,15,http://web.me.com/
1569,15,http://web.med.unsw.edu.au/nchecr/
1570,15,http://web.media.mit.edu/~stefan/hc/projects/openwindow/
1571,15,http://web.minsal.cl/portal/url/item/
1572,15,http://web.ornl.gov/sci/techresources/Human_Genome/
1573,15,http://web.uniroma2.it/
1574,15,http://web1.nsc.gov.tw/
1575,15,http://web1.sph.emory.edu/
1576,15,http://webred.sdu.dk/en/Om_SDU/Institutter_centre/Iob_Idraet_og_biomekanik/Forskning/Forskningsenheder/
1577,15,http://webstore.ansi.org/
1578,15,http://websurg.com/
1579,15,http://weeberlab.com/
1580,15,http://weill.cornell.edu/#
1581,15,http://weillcornelleye.org/research/
1582,15,http://wellslab.human.cornell.edu/people/
1583,15,http://wernerabsenger.com/
1584,15,http://westcountyplasticsurgeons.wustl.edu/
1585,15,http://whcenter.org/
1586,15,http://who.int/
1587,15,http://whqlibdoc.who.int/
1588,15,http://wichita.kumc.edu/
1589,15,http://win.niddk.nih.gov/
1590,15,http://wings.buffalo.edu/
1591,15,http://winshipcancer.emory.edu/
1592,15,http://wisconsinadrc.wisc.edu/
1593,15,http://womenshealth.gov/publications/our-publications/fact-sheet/
1594,15,http://womenshealth.stanford.edu/
1595,15,http://womensmentalhealth.emory.edu/
1596,15,http://womensneuroscience.stanford.edu/
1597,15,http://works.bepress.com/vivianmcalister/
1598,15,http://woundcarecenter.net/
1599,15,http://wuphysicians.wustl.edu/
1600,15,http://wvucancer.org/
1601,15,http://ww.nhlbi.nih.gov/health/health-topics/topics/ms/
1602,15,http://ww2.unipark.de/uc/depression_prae/
1603,15,http://www-ncbi-nlm-nih-gov.proxy1.lib.uwo.ca/pubmed/
1604,15,http://www-psych.stanford.edu/~caan/
1605,15,http://www-pub.iaea.org/MTCD/publications/PDF/
1606,15,http://www-timc.imag.fr/
1607,15,http://www.2pti.com/
1608,15,http://www.301hospital.com.cn/
1609,15,http://www.302hospital.com/Html/
1610,15,http://www.360-5.com/Programs/Pages/
1611,15,http://www.3cisd.com/
1612,15,http://www.3g-center.dk/
1613,15,http://www.3ieimpact.org/en/evidence/impact-evaluations/details/730/
1614,15,http://www.3m.com/
1615,15,http://www.911sono.com/
1616,15,http://www.973.gov.cn/English/
1617,15,http://www.ANZCTR.org.au/
1618,15,http://www.APhAFoundation.org/
1619,15,http://www.ClevelandWellness.com/Programs/Pages/
1620,15,http://www.DepressionLA.com/
1621,15,http://www.EstrogenResearch.com/
1622,15,http://www.Huesped.org.ar/
1623,15,http://www.JeffersonHospital.org/
1624,15,http://www.Lumosity.com/
1625,15,http://www.NIAMS.NIH.gov/Health_Info/Raynauds_Phenomenon/
1626,15,http://www.PlateletStudies.com/
1627,15,http://www.aaaai.org/professionals/
1628,15,http://www.aacap.org/
1629,15,http://www.aace.com/pub/pdf/
1630,15,http://www.aad.org/
1631,15,http://www.aae.org/Dental_Professionals/
1632,15,http://www.aaem.org/UserFiles/file/
1633,15,http://www.aafa.org/media/
1634,15,http://www.aafp.org/
1635,15,http://www.aagbi.org/
1636,15,http://www.aagpgpa.org/
1637,15,http://www.aakp.org/
1638,15,http://www.aalborgsygehus.rn.dk/Afdelinger/
1639,15,http://www.aao.org/
1640,15,http://www.aaogf.org/
1641,15,http://www.aaojournal.org/article/S0161-6420(12)00865-2/
1642,15,http://www.aaoms.org/
1643,15,http://www.aaos.org/
1644,15,http://www.aap.org/
1645,15,http://www.aapainmanage.org/
1646,15,http://www.aapb.org/
1647,15,http://www.aarp.org/aarp-foundation/
1648,15,http://www.aasld.org/practiceguidelines/
1649,15,http://www.aasmnet.org/
1650,15,http://www.aastrom.com/
1651,15,http://www.abbott.co.uk/products/by_business.asp#
1652,15,http://www.abbottvascular.com/us/
1653,15,http://www.abcsg.at/
1654,15,http://www.abcsg.org/
1655,15,http://www.abct.org/Home/
1656,15,http://www.abdn.ac.uk/
1657,15,http://www.abim.org/
1658,15,http://www.aboutincontinence.org/
1659,15,http://www.aboutkidsgi.org/
1660,15,http://www.aboutourkids.org/
1661,15,http://www.aboutus.org/
1662,15,http://www.abrasta.org.br/
1663,15,http://www.abstracts2view.com/endo/
1664,15,http://www.abstractsonline.com/Plan/
1665,15,http://www.academia.edu/7210476/
1666,15,http://www.academyhealth.org/
1667,15,http://www.acceleratedcure.org/repository/
1668,15,http://www.accerapharma.com/
1669,15,http://www.accessdata.fda.gov/
1670,15,http://www.accessmedicine.com/
1671,15,http://www.accesspharma.com/
1672,15,http://www.acclaimstudy.org/
1673,15,http://www.accordanc.org/
1674,15,http://www.accordiafoundation.org/programs/training-programs/idcap/
1675,15,http://www.accordtrial.org/
1676,15,http://www.acep.org/
1677,15,http://www.acf.hhs.gov/programs/opre/
1678,15,http://www.acforum.org/
1679,15,http://www.acg.gi.org/physicians/nataffairs/
1680,15,http://www.aclprevent.com/
1681,15,http://www.acnescars.com/
1682,15,http://www.acnp.org/g4/GN401000119/
1683,15,http://www.acog.org/
1684,15,http://www.acorda.com/
1685,15,http://www.acphd.org/
1686,15,http://www.acr.org/~/media/
1687,15,http://www.acrin.org/
1688,15,http://www.acsm.org/
1689,15,http://www.actconsortium.org/
1690,15,http://www.actionglobalhealth.com/
1691,15,http://www.actionschoolsbc.ca/content/
1692,15,http://www.actsmart.se/
1693,15,http://www.ada-me.org/docs/
1694,15,http://www.adarc.org/
1695,15,http://www.adcs.org/
1696,15,http://www.adderallxr.com/
1697,15,http://www.addictioninstituteny.org/
1698,15,http://www.addictionstudies.pitt.edu/
1699,15,http://www.adelaide.edu.au/painresearch/
1700,15,http://www.adha.org/
1701,15,http://www.adhs-deutschland.de/Home/Aktuelles/studien/
1702,15,http://www.adni-info.org/
1703,15,http://www.adrc.wustl.edu/
1704,15,http://www.adri.org.au/
1705,15,http://www.adurobiotech.com/
1706,15,http://www.advancedtrauma.com/
1707,15,http://www.aecom.yu.edu/cancer/
1708,15,http://www.aerist.com/
1709,15,http://www.aevnm.com/
1710,15,http://www.affu.no/
1711,15,http://www.afhsr.med.sa/ar/
1712,15,http://www.afip.com.br/
1713,15,http://www.afm-france.org/e_upload/pdf/
1714,15,http://www.afpb.asso.fr/
1715,15,http://www.africacentre.ac.za/
1716,15,http://www.africamentalhealthfoundation.org/
1717,15,http://www.afsos.org/
1718,15,http://www.ag-nuk-rt.de/
1719,15,http://www.ag.ch/ethikkommission/de/pub/
1720,15,http://www.agendia.com/
1721,15,http://www.agenziafarmaco.it/
1722,15,http://www.aging.pitt.edu/
1723,15,http://www.aging.upmc.com/
1724,15,http://www.agr.gc.ca/
1725,15,http://www.ah.ouhsc.edu/rehab/
1726,15,http://www.ahc.umn.edu/opc/research/OPC_Currently_Funded/
1727,15,http://www.ahepahosp.gr/
1728,15,http://www.ahjonline.com/article/
1729,15,http://www.ahrq.gov/
1730,15,http://www.ahus.no/
1731,15,http://www.aic.cuhk.edu.hk/pss/
1732,15,http://www.aida-project.eu/
1733,15,http://www.aids.gov.br/publicacao/2011/
1734,15,http://www.aids2008.org/
1735,15,http://www.aidsbeacon.com/news/2011/03/11/hiv-infection-increases-the-risk-of-heart-disease-in-people-with-hiv-aids-croi-2011/
1736,15,http://www.aidsinfo.nih.gov/
1737,15,http://www.aidsmap.com/en/news/
1738,15,http://www.aifa.gov.it/
1739,15,http://www.aigstudy.net/
1740,15,http://www.aimhigh-heart.com/
1741,15,http://www.aircraftmedical.com/
1742,15,http://www.airtraq.com/
1743,15,http://www.aism.it/
1744,15,http://www.ajcn.org/content/91/5/
1745,15,http://www.ajicjournal.org/article/S0196-6553(12)01303-X/
1746,15,http://www.ajog.org/article/S0002-9378(11)02358-1/
1747,15,http://www.ajpblive.com/login/
1748,15,http://www.ajronline.org/cgi/content/abstract/191/4/
1749,15,http://www.aka.fi/
1750,15,http://www.akademiai.com/content/e5x1v473712727t3/
1751,15,http://www.akamai.com/dl/akamai/
1752,15,http://www.akashirx.com/
1753,15,http://www.aku.edu/
1754,15,http://www.albertahealthservices.ca/
1755,15,http://www.albrecht-kossel-institut.de/
1756,15,http://www.albuquerque.va.gov/
1757,15,http://www.alcl.com/
1758,15,http://www.ales.ualberta.ca/afns/
1759,15,http://www.algea.com.cy/
1760,15,http://www.alibris.com/Textbook-of-Glaucoma-M-Bruce-Shields/book/
1761,15,http://www.allergan.com/products/medical_dermatology/
1762,15,http://www.allerganclinicaltrials.com/inquiries/
1763,15,http://www.allergome.org/fast/
1764,15,http://www.allergy.org.au/
1765,15,http://www.allg.org.au/
1766,15,http://www.allgemeinmedizin.uni-frankfurt.de/
1767,15,http://www.allomap.com/
1768,15,http://www.almirall.com/webcorp2/cda/
1769,15,http://www.almirall.es/webcorp2/cda/
1770,15,http://www.almp.hr/upl/lijekovi/SPC/
1771,15,http://www.alpha-bio.net/
1772,15,http://www.alphatecspine.com/products/
1773,15,http://www.als.ca/
1774,15,http://www.als.net/
1775,15,http://www.alsa.org/
1776,15,http://www.alsab.ca/
1777,15,http://www.alsconsortium.org/
1778,15,http://www.altabatessummit.org/clinical/
1779,15,http://www.alung.com/education-support/registry/
1780,15,http://www.alysis.nl/site/
1781,15,http://www.alz.co.uk/
1782,15,http://www.alz.org/
1783,15,http://www.alzchem.com/en/markets-products/fit-active/
1784,15,http://www.alzdiscovery.org/
1785,15,http://www.alzforum.org/dis/tre/drc/
1786,15,http://www.alzheimer-europe.org/
1787,15,http://www.alzheimercentrumlimburg.nl/
1788,15,http://www.alzheimers.org/
1789,15,http://www.am.wroc.pl/content/view/436/32/
1790,15,http://www.ama-assn.org/resources/doc/about-ama/
1791,15,http://www.amagpharma.com/products/
1792,15,http://www.amazon.com/Mental-Imagery-Therapy-Autism-MITA/dp/
1793,15,http://www.amedisys.com/images/news/
1794,15,http://www.amee.org/getattachment/f5f472e4-0df2-4941-9850-32a459fd705c/
1795,15,http://www.ameriburn.org/
1796,15,http://www.americanglaucomasociety.net/patients/
1797,15,http://www.americanheart.org/
1798,15,http://www.americanjournalofsurgery.com/article/S0002-9610(08)00047-0/
1799,15,http://www.amiloidosi.it/
1800,15,http://www.amkh.com.sg/
1801,15,http://www.amputee-coalition.org/
1802,15,http://www.ampyra.com/local/files/
1803,15,http://www.amtbiopharma.com/
1804,15,http://www.amyloidosisresearchfoundation.org/
1805,15,http://www.anaesthesie.usz.ch/LehreUndForschung/Forschung/Schmerzforschung/Seiten/
1806,15,http://www.anaesthesieintensivmedizin-charite.de/
1807,15,http://www.andante.co.il/
1808,15,http://www.andrealeadsom.com/downloads/
1809,15,http://www.andrewsreiter.com/
1810,15,http://www.andvsa.org/wp-content/uploads/2013/02/
1811,15,http://www.anes.upmc.edu/
1812,15,http://www.anesiva.com/
1813,15,http://www.anestesia.unifg.it/
1814,15,http://www.anesthesiology.uci.edu/
1815,15,http://www.anesthesiologyrounds.ca/crus/
1816,15,http://www.angiomaalliance.org/
1817,15,http://www.angstambulanz-charite.de/
1818,15,http://www.anlis.gov.ar/
1819,15,http://www.anmco.it/
1820,15,http://www.annals.org/cgi/content/
1821,15,http://www.annarbor.hsrd.research.va.gov/
1822,15,http://www.anold.org/
1823,15,http://www.anri.org.au/clinics/
1824,15,http://www.anrs.fr/
1825,15,http://www.ansiedadyestres.org/
1826,15,http://www.antalyaeah.gov.tr/
1827,15,http://www.anthera.com/
1828,15,http://www.anthromed.org/
1829,15,http://www.anthropology.emory.edu/FACULTY/Rilling/ANTJR/
1830,15,http://www.anzctr.org.au/
1831,15,http://www.anzicrc.monash.org/
1832,15,http://www.aofoundation.org/wps/portal/
1833,15,http://www.aoporphan.at/
1834,15,http://www.aoporphan.com/
1835,15,http://www.aosp.bo.it/content/
1836,15,http://www.aou-careggi.toscana.it/internet/
1837,15,http://www.aperionbiologics.com/
1838,15,http://www.aphafoundation.org/
1839,15,http://www.aphl.org/aphlprograms/infectious/std/Documents/
1840,15,http://www.appendicitisscore.com/
1841,15,http://www.apple.com/
1842,15,http://www.appliednutrition.lth.se/
1843,15,http://www.apsf.org/newsletters/html/2006/fall/
1844,15,http://www.aptalispharma.com/pdf/
1845,15,http://www.aptcenter.research.va.gov/
1846,15,http://www.aptusendosystems.com/
1847,15,http://www.aranesp.com/
1848,15,http://www.arb.ca.gov/research/asthma/
1849,15,http://www.arbejdsmiljoforskning.dk/Aktuel%20forskning/
1850,15,http://www.arborresearch.org/
1851,15,http://www.archcare.org/
1852,15,http://www.archerbio.com/
1853,15,http://www.archerbiosciences.com/
1854,15,http://www.archildrens.org/Research/
1855,15,http://www.ards.org/learnaboutards/treatment/
1856,15,http://www.ardsnet.org/
1857,15,http://www.areds2.org/
1858,15,http://www.argostherapeutics.com/
1859,15,http://www.arheart.com/services/clinical-research/
1860,15,http://www.ariad.com/pdf/
1861,15,http://www.ariadnelabs.org/
1862,15,http://www.arisla.org/eng/ricerca.php/
1863,15,http://www.arizona.edu/
1864,15,http://www.arjohuntleigh.com/products/therapeutic-support-systems/acute-care/microclimate-management/skin-iq/
1865,15,http://www.arkansasautismalliance.org/
1866,15,http://www.arni.uk.com/
1867,15,http://www.aronowitzmd.com/
1868,15,http://www.arpkdstudies.uab.edu/
1869,15,http://www.arraybiopharma.com/product-pipeline/arry-797/
1870,15,http://www.arrowtrial.org/
1871,15,http://www.ars.usda.gov/
1872,15,http://www.artannlabs.com/
1873,15,http://www.arthritisresearch.ca/top-menu-research-current/research-current/
1874,15,http://www.arthritisresearchuk.org/arthritis-information/arthritis-today-magazine/163-winter-2014/
1875,15,http://www.arthrocaresportsmedicine.com/
1876,15,http://www.arttherapy-co.org/ataco/documents/whatis/
1877,15,http://www.arvd.org/
1878,15,http://www.arvo.org/webs/am2014/abstract/sessions/
1879,15,http://www.as-bressanone.it/
1880,15,http://www.as-merano.it/
1881,15,http://www.asaabstracts.com/strands/asaabstracts/
1882,15,http://www.asacol.com/
1883,15,http://www.asas-group.org/
1884,15,http://www.asbmt.org/
1885,15,http://www.asco.org/
1886,15,http://www.asdweb.org/
1887,15,http://www.asecho.org/files/
1888,15,http://www.asepeyo.es/
1889,15,http://www.asgo.net.au/
1890,15,http://www.ash-us.org/
1891,15,http://www.asha.org/
1892,15,http://www.asiacorneasociety.org/
1893,15,http://www.askbio.com/
1894,15,http://www.asklepios.com/sanktgeorg/html/fachabt/haema/
1895,15,http://www.aspiremedical.com/
1896,15,http://www.asra.com/
1897,15,http://www.asrm.org/FactSheetsandBooklets/
1898,15,http://www.astellas.com/ca/media/pdf/
1899,15,http://www.astellas.us/docs/
1900,15,http://www.asthma-allergy-research.co.uk/
1901,15,http://www.asthma.org.uk/
1902,15,http://www.asthmabwh.org/
1903,15,http://www.astn.org.au/epithet/
1904,15,http://www.astrazeneca-us.com/
1905,15,http://www.astrazeneca.com/
1906,15,http://www.asu.edu.eg/
1907,15,http://www.atassia.org/
1908,15,http://www.ataxia-study-group.net/html/studies/
1909,15,http://www.ataxia.org/
1910,15,http://www.atherobesity.de/
1911,15,http://www.atlantichealth.org/goryeb/our+services/pediatric+diabetes+and+endocrinology/
1912,15,http://www.atopicderm.org/advn/
1913,15,http://www.atosmedical.com/For_professionals/Focus_areas/Mouth_and_Jaw/
1914,15,http://www.atpbone.org/
1915,15,http://www.atsjournals.org/doi/pdf/10.1164/
1916,15,http://www.au.dk/
1917,15,http://www.auanet.org/common/pdf/education/clinical-guidance/
1918,15,http://www.aub.edu.lb/fm/cmop/Pages/
1919,15,http://www.augenklinik-castrop-rauxel.de/
1920,15,http://www.augenklinik.uni-bonn.de/
1921,15,http://www.augs.org/
1922,15,http://www.auh.dk/
1923,15,http://www.aulamedica.es/
1924,15,http://www.aurorastudy.org/
1925,15,http://www.auruminstitute.org/
1926,15,http://www.aus.no/
1927,15,http://www.auscan.org/womac/
1928,15,http://www.ausl.pc.it/
1929,15,http://www.autifony.com/
1930,15,http://www.autismspeaks.org/
1931,15,http://www.autoimmunitycenters.org/
1932,15,http://www.avc.uniklinikum-jena.de/
1933,15,http://www.avclinic.com/
1934,15,http://www.aveooncology.com/
1935,15,http://www.avera.org/cancer-institute/
1936,15,http://www.awmf.org/uploads/tx_szleitlinien/
1937,15,http://www.ayala.org.il/
1938,15,http://www.ayurveda-akademie.org/en/home/
1939,15,http://www.ayurveda-verband.eu/
1940,15,http://www.azayatherapeutics.com/
1941,15,http://www.azoncology.com/internet/
1942,15,http://www.babyfriendlyusa.org/about-us/baby-friendly-hospital-initiative/
1943,15,http://www.babyimaginglab.com/
1944,15,http://www.bacchus-fp7.eu/
1945,15,http://www.bag.admin.ch/themen/medizin/00701/00702/07558/
1946,15,http://www.bago.com.bo/sbc/xvii-congreso/html/
1947,15,http://www.bahnfit.de/
1948,15,http://www.balgrist.ch/Portaldata/1/Resources/_files/forschung_und_lehre/paraplegiologie/
1949,15,http://www.balton.pl/
1950,15,http://www.bancsang.net/
1951,15,http://www.bangor.ac.uk/
1952,15,http://www.barbaradaviscenter.org/
1953,15,http://www.barcelonabeta.org/
1954,15,http://www.bari2d.org/
1955,15,http://www.barnesandnoble.com/w/the-herbal-drugstore-linda-b-white/
1956,15,http://www.bartsandthelondon.nhs.uk/HAC/
1957,15,http://www.bartshealth.nhs.uk/research/
1958,15,http://www.bastyr.edu/research/
1959,15,http://www.baycrest.org/
1960,15,http://www.bayerpharma.com/en/research-and-development/clinical-trials/trial-finder/
1961,15,http://www.baylor.edu/psychologyneuroscience/
1962,15,http://www.baylorhealth.com/AdvancingMedicine/GetInvolved/Pages/
1963,15,http://www.baynews9.com/content/news/baynews9/video.html?clip=http://static.baynews9.com/newsvideo/bn9/arc/
1964,15,http://www.bbbschgo.org/
1965,15,http://www.bcan.org/
1966,15,http://www.bcatpr.ca/
1967,15,http://www.bccancer.bc.ca/RES/ClinTrials/OpenTrials/
1968,15,http://www.bcchildrens.ca/Research/VaccineEvaluationCentre/ResearchProjects/
1969,15,http://www.bccns.org/
1970,15,http://www.bcdiabetes.ca/
1971,15,http://www.bcm.edu/
1972,15,http://www.bcwomens.ca/Research/
1973,15,http://www.bdrf.org.uk/
1974,15,http://www.bdsp.ehesp.fr/Fulltext/481651/
1975,15,http://www.beaumont.edu/
1976,15,http://www.beaumonthospitals.com/
1977,15,http://www.becertain.org/
1978,15,http://www.bedfont.com/
1979,15,http://www.beef.org/
1980,15,http://www.bellicum.com/
1981,15,http://www.bellvitgehospital.cat/
1982,15,http://www.benthamdirect.org/pages/
1983,15,http://www.bergonie.org/fr/
1984,15,http://www.berinert.com/
1985,15,http://www.berlin.uroweb.org/
1986,15,http://www.bestcilia.eu/links/
1987,15,http://www.beta-trial.com/
1988,15,http://www.bewegungsstoerungen-charite.de/
1989,15,http://www.bfh.com.cn/templates/T_second/
1990,15,http://www.bfs.admin.ch/bfs/portal/de/index/news/01/
1991,15,http://www.bftalliance.co.uk/wellbeing-plan/
1992,15,http://www.bgog.eu/
1993,15,http://www.bh.cmu.edu.tw/cmubh/ch/
1994,15,http://www.bhf.org.uk/
1995,15,http://www.bhs-wien.at/
1996,15,http://www.bi-nex.com/
1997,15,http://www.biavt.org/
1998,15,http://www.biaxinxl.com/
1999,15,http://www.bidmc.org/
2000,15,http://www.bikewalk.org/
2001,15,http://www.bilhvax.inserm.fr/
2002,15,http://www.bing.com/
2003,15,http://www.bio-cancer.org/
2004,15,http://www.biocad.ru/
2005,15,http://www.biocancell.com/
2006,15,http://www.biochimica.unibo.it/Biochimica/
2007,15,http://www.biodel.com/
2008,15,http://www.biofortis.eu/
2009,15,http://www.bioges.psy.unibe.ch/content/forschung/psychokardiologie/projekte/oxytocinstudie/
2010,15,http://www.biohorizons.com/
2011,15,http://www.bioline.org.br/
2012,15,http://www.biomarinpharm.com/
2013,15,http://www.biomech.ethz.ch/
2014,15,http://www.biomedcentral.com
2015,15,http://www.biomedexperts.com/Profile.bme/1008720/
2016,15,http://www.biomet.com/patients/
2017,15,http://www.biometmicrofixation.com/downloads/
2018,15,http://www.bionorimmuno.com/
2019,15,http://www.biopheresis.de/
2020,15,http://www.biopku.org/
2021,15,http://www.bioreg.kyushu-u.ac.jp/labo/mcg/
2022,15,http://www.biosci.ki.se/groups/prevnut/
2023,15,http://www.biosci.ohiou.edu/faculty/loucks/study/
2024,15,http://www.biosense.de/
2025,15,http://www.biospace.com/
2026,15,http://www.biovacsafe.eu/
2027,15,http://www.bioventrix.com/
2028,15,http://www.biovest.com/
2029,15,http://www.birmex.gob.mx/
2030,15,http://www.birmingham.ac.uk/
2031,15,http://www.birminghamquality.org.uk/
2032,15,http://www.bispebjerghospital.dk/menu/Afdelinger/Kliniske+afdelinger/Arbejds+og+Miljoemedicinsk+Afdeling/
2033,15,http://www.bjcancer.org/
2034,15,http://www.bjditan.org/
2035,15,http://www.bjyah.com/eng/
2036,15,http://www.blackdoginstitute.org.au/
2037,15,http://www.blackwell-synergy.com/doi/abs/10.1111/
2038,15,http://www.blackwellpublishing.com/acrmeeting/
2039,15,http://www.bli.uci.edu/
2040,15,http://www.blindness.org/
2041,15,http://www.blizard.qmul.ac.uk/teaching/40-undergraduate/
2042,15,http://www.bloodjournal.org/
2043,15,http://www.bloodpressuretrial.com/
2044,15,http://www.blueberry.org/
2045,15,http://www.bluestonecenter.org/clinical_trials/
2046,15,http://www.bmbf.de/
2047,15,http://www.bmc.org/
2048,15,http://www.bmj.com/
2049,15,http://www.bms.com/
2050,15,http://www.bmtctn.net/
2051,15,http://www.bmtinfonet.org/
2052,15,http://www.boogstudycenter.nl/
2053,15,http://www.bordet.be/
2054,15,http://www.boston.va.gov/
2055,15,http://www.bostonscientific.com/content/dam/bostonscientific/pi/portfolio-group/Catheters%20Atherectomy/JetStream/Resources/4137-001%20JETSTREAM%20Brochure.pdf/
2056,15,http://www.bostonsocialanxiety.com/
2057,15,http://www.bowelcanceruk.org.uk/
2058,15,http://www.bpei.med.miami.edu/site/
2059,15,http://www.bpru.org/
2060,15,http://www.brac.net/
2061,15,http://www.brain.northwestern.edu/ppa/
2062,15,http://www.brainhealth.utdallas.edu/index.php/
2063,15,http://www.brainhealthregistry.org/
2064,15,http://www.braininstitute.ca/
2065,15,http://www.brainspan.org/
2066,15,http://www.brainstimulation.columbia.edu/
2067,15,http://www.braintrainproject.eu/
2068,15,http://www.braintumour.ca/5479/
2069,15,http://www.brainvitge.org/
2070,15,http://www.brandon-centre.org.uk/
2071,15,http://www.breastcancer.org/
2072,15,http://www.brescia.uwo.ca/prediabetes_initiative/
2073,15,http://www.brighamandwomens.org/
2074,15,http://www.brightencenter.com/
2075,15,http://www.bringinghealthhome.com/
2076,15,http://www.bris.ac.uk/social-community-medicine/projects/protect/
2077,15,http://www.brit-thoracic.org.uk/Portals/0/Guidelines/Pul%20Rehabilitation/Pulmonary_rehab_2013/
2078,15,http://www.brit_thoracic.org.uk/guidelines/
2079,15,http://www.britishpainsociety.org/
2080,15,http://www.britishrenal.org/
2081,15,http://www.broadfoundation.org/
2082,15,http://www.brovana.com/
2083,15,http://www.browncancercenter.org/
2084,15,http://www.brrc.research.va.gov/
2085,15,http://www.brti.co.zw/
2086,15,http://www.bru.licr.org/
2087,15,http://www.brusselsivf.be/
2088,15,http://www.bruyere.org/en/
2089,15,http://www.bsc.gwu.edu/
2090,15,http://www.bsms.ac.uk/research/
2091,15,http://www.bso.ac.uk/
2092,15,http://www.bsped.org.uk/
2093,15,http://www.bt.cdc.gov/agent/smallpox/
2094,15,http://www.btforasthma.com/
2095,15,http://www.bu.edu/
2096,15,http://www.bulkamid.com/
2097,15,http://www.bumc.bu.edu/
2098,15,http://www.bup.se/
2099,15,http://www.bupafoundation.com/asp/about/latest_news_articles/
2100,15,http://www.burnresearchcenter.org/brcpublicwebsite/
2101,15,http://www.bursaihtisas.gov.tr/
2102,15,http://www.butler.org/
2103,15,http://www.bv.fapesp.br/pt/pesquisador/665136/luciola-da-cunha-menezes-costa/
2104,15,http://www.bypassingtheblues.pitt.edu/
2105,15,http://www.c-shot.or.jp/
2106,15,http://www.c8sciences.com/
2107,15,http://www.caas.brown.edu/Content/participants/
2108,15,http://www.caca.org.cn/
2109,15,http://www.caffeinedependence.org/
2110,15,http://www.cag.uconn.edu/nutsci/nutsci/
